dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,8,2
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,16,1
H3K36me3_TDH_ENCODE,square,mean,1000,1,1,16,2
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,2,1
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,2,2
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,4,1
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,4,2
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,8,1
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,8,2
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,16,1
H3K36me3_TDH_ENCODE,square,mean,1000,1,2,16,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,2,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,2,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,4,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,4,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,8,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,8,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,16,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,1,16,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,2,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,2,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,4,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,4,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,8,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,8,2
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,16,1
H3K36me3_TDH_ENCODE,square,mean,2000,1,2,16,2
H3K36me3_TDH_ENCODE,square,median,100,1,1,2,1
H3K36me3_TDH_ENCODE,square,median,100,1,1,2,2
H3K36me3_TDH_ENCODE,square,median,100,1,1,4,1
H3K36me3_TDH_ENCODE,square,median,100,1,1,4,2
H3K36me3_TDH_ENCODE,square,median,100,1,1,8,1
H3K36me3_TDH_ENCODE,square,median,100,1,1,8,2
H3K36me3_TDH_ENCODE,square,median,100,1,1,16,1
H3K36me3_TDH_ENCODE,square,median,100,1,1,16,2
H3K36me3_TDH_ENCODE,square,median,100,1,2,2,1
H3K36me3_TDH_ENCODE,square,median,100,1,2,2,2
H3K36me3_TDH_ENCODE,square,median,100,1,2,4,1
H3K36me3_TDH_ENCODE,square,median,100,1,2,4,2
H3K36me3_TDH_ENCODE,square,median,100,1,2,8,1
H3K36me3_TDH_ENCODE,square,median,100,1,2,8,2
H3K36me3_TDH_ENCODE,square,median,100,1,2,16,1
H3K36me3_TDH_ENCODE,square,median,100,1,2,16,2
H3K36me3_TDH_ENCODE,square,median,1000,1,1,2,1
H3K36me3_TDH_ENCODE,square,median,1000,1,1,2,2
H3K36me3_TDH_ENCODE,square,median,1000,1,1,4,1
H3K36me3_TDH_ENCODE,square,median,1000,1,1,4,2
H3K36me3_TDH_ENCODE,square,median,1000,1,1,8,1
H3K36me3_TDH_ENCODE,square,median,1000,1,1,8,2
H3K36me3_TDH_ENCODE,square,median,1000,1,1,16,1
H3K36me3_TDH_ENCODE,square,median,1000,1,1,16,2
H3K36me3_TDH_ENCODE,square,median,1000,1,2,2,1
H3K36me3_TDH_ENCODE,square,median,1000,1,2,2,2
H3K36me3_TDH_ENCODE,square,median,1000,1,2,4,1
H3K36me3_TDH_ENCODE,square,median,1000,1,2,4,2
H3K36me3_TDH_ENCODE,square,median,1000,1,2,8,1
H3K36me3_TDH_ENCODE,square,median,1000,1,2,8,2
H3K36me3_TDH_ENCODE,square,median,1000,1,2,16,1
H3K36me3_TDH_ENCODE,square,median,1000,1,2,16,2
H3K36me3_TDH_ENCODE,square,median,2000,1,1,2,1
H3K36me3_TDH_ENCODE,square,median,2000,1,1,2,2
H3K36me3_TDH_ENCODE,square,median,2000,1,1,4,1
H3K36me3_TDH_ENCODE,square,median,2000,1,1,4,2
H3K36me3_TDH_ENCODE,square,median,2000,1,1,8,1
H3K36me3_TDH_ENCODE,square,median,2000,1,1,8,2
H3K36me3_TDH_ENCODE,square,median,2000,1,1,16,1
H3K36me3_TDH_ENCODE,square,median,2000,1,1,16,2
H3K36me3_TDH_ENCODE,square,median,2000,1,2,2,1
H3K36me3_TDH_ENCODE,square,median,2000,1,2,2,2
H3K36me3_TDH_ENCODE,square,median,2000,1,2,4,1
H3K36me3_TDH_ENCODE,square,median,2000,1,2,4,2
H3K36me3_TDH_ENCODE,square,median,2000,1,2,8,1
H3K36me3_TDH_ENCODE,square,median,2000,1,2,8,2
H3K36me3_TDH_ENCODE,square,median,2000,1,2,16,1
H3K36me3_TDH_ENCODE,square,median,2000,1,2,16,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,2,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,2,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,4,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,4,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,8,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,8,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,16,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,1,16,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,2,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,2,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,4,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,4,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,8,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,8,2
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,16,1
H3K36me3_TDH_ENCODE,linear,mean,100,1,2,16,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,2,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,2,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,4,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,4,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,8,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,8,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,16,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,1,16,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,2,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,2,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,4,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,4,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,8,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,8,2
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,16,1
H3K36me3_TDH_ENCODE,linear,mean,1000,1,2,16,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,2,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,2,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,4,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,4,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,8,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,8,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,16,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,1,16,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,2,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,2,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,4,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,4,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,8,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,8,2
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,16,1
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,16,2
H3K36me3_TDH_ENCODE,linear,median,100,1,1,2,1
H3K36me3_TDH_ENCODE,linear,median,100,1,1,2,2
H3K36me3_TDH_ENCODE,linear,median,100,1,1,4,1
H3K36me3_TDH_ENCODE,linear,median,100,1,1,4,2
H3K36me3_TDH_ENCODE,linear,median,100,1,1,8,1
H3K36me3_TDH_ENCODE,linear,median,100,1,1,8,2
H3K36me3_TDH_ENCODE,linear,median,100,1,1,16,1
H3K36me3_TDH_ENCODE,linear,median,100,1,1,16,2
H3K36me3_TDH_ENCODE,linear,median,100,1,2,2,1
H3K36me3_TDH_ENCODE,linear,median,100,1,2,2,2
H3K36me3_TDH_ENCODE,linear,median,100,1,2,4,1
H3K36me3_TDH_ENCODE,linear,median,100,1,2,4,2
H3K36me3_TDH_ENCODE,linear,median,100,1,2,8,1
H3K36me3_TDH_ENCODE,linear,median,100,1,2,8,2
H3K36me3_TDH_ENCODE,linear,median,100,1,2,16,1
H3K36me3_TDH_ENCODE,linear,median,100,1,2,16,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,2,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,2,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,4,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,4,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,8,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,8,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,16,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,1,16,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,2,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,2,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,4,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,4,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,8,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,8,2
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,16,1
H3K36me3_TDH_ENCODE,linear,median,1000,1,2,16,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,2,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,2,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,4,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,4,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,8,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,8,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,16,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,1,16,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,2,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,2,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,4,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,4,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,8,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,8,2
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,16,1
H3K36me3_TDH_ENCODE,linear,median,2000,1,2,16,2
H3K36me3_TDH_other,square,mean,100,1,1,2,1
H3K36me3_TDH_other,square,mean,100,1,1,2,2
H3K36me3_TDH_other,square,mean,100,1,1,4,1
H3K36me3_TDH_other,square,mean,100,1,1,4,2
H3K36me3_TDH_other,square,mean,100,1,1,8,1
H3K36me3_TDH_other,square,mean,100,1,1,8,2
H3K36me3_TDH_other,square,mean,100,1,1,16,1
H3K36me3_TDH_other,square,mean,100,1,1,16,2
H3K36me3_TDH_other,square,mean,100,1,2,2,1
H3K36me3_TDH_other,square,mean,100,1,2,2,2
H3K36me3_TDH_other,square,mean,100,1,2,4,1
H3K36me3_TDH_other,square,mean,100,1,2,4,2
H3K36me3_TDH_other,square,mean,100,1,2,8,1
H3K36me3_TDH_other,square,mean,100,1,2,8,2
H3K36me3_TDH_other,square,mean,100,1,2,16,1
H3K36me3_TDH_other,square,mean,100,1,2,16,2
H3K36me3_TDH_other,square,mean,1000,1,1,2,1
H3K36me3_TDH_other,square,mean,1000,1,1,2,2
H3K36me3_TDH_other,square,mean,1000,1,1,4,1
H3K36me3_TDH_other,square,mean,1000,1,1,4,2
H3K36me3_TDH_other,square,mean,1000,1,1,8,1
H3K36me3_TDH_other,square,mean,1000,1,1,8,2
H3K36me3_TDH_other,square,mean,1000,1,1,16,1
H3K36me3_TDH_other,square,mean,1000,1,1,16,2
H3K36me3_TDH_other,square,mean,1000,1,2,2,1
H3K36me3_TDH_other,square,mean,1000,1,2,2,2
H3K36me3_TDH_other,square,mean,1000,1,2,4,1
H3K36me3_TDH_other,square,mean,1000,1,2,4,2
H3K36me3_TDH_other,square,mean,1000,1,2,8,1
H3K36me3_TDH_other,square,mean,1000,1,2,8,2
H3K36me3_TDH_other,square,mean,1000,1,2,16,1
H3K36me3_TDH_other,square,mean,1000,1,2,16,2
H3K36me3_TDH_other,square,mean,2000,1,1,2,1
H3K36me3_TDH_other,square,mean,2000,1,1,2,2
H3K36me3_TDH_other,square,mean,2000,1,1,4,1
H3K36me3_TDH_other,square,mean,2000,1,1,4,2
H3K36me3_TDH_other,square,mean,2000,1,1,8,1
H3K36me3_TDH_other,square,mean,2000,1,1,8,2
H3K36me3_TDH_other,square,mean,2000,1,1,16,1
H3K36me3_TDH_other,square,mean,2000,1,1,16,2
H3K36me3_TDH_other,square,mean,2000,1,2,2,1
H3K36me3_TDH_other,square,mean,2000,1,2,2,2
H3K36me3_TDH_other,square,mean,2000,1,2,4,1
H3K36me3_TDH_other,square,mean,2000,1,2,4,2
H3K36me3_TDH_other,square,mean,2000,1,2,8,1
H3K36me3_TDH_other,square,mean,2000,1,2,8,2
H3K36me3_TDH_other,square,mean,2000,1,2,16,1
H3K36me3_TDH_other,square,mean,2000,1,2,16,2
H3K36me3_TDH_other,square,median,100,1,1,2,1
H3K36me3_TDH_other,square,median,100,1,1,2,2
H3K36me3_TDH_other,square,median,100,1,1,4,1
H3K36me3_TDH_other,square,median,100,1,1,4,2
H3K36me3_TDH_other,square,median,100,1,1,8,1
H3K36me3_TDH_other,square,median,100,1,1,8,2
H3K36me3_TDH_other,square,median,100,1,1,16,1
H3K36me3_TDH_other,square,median,100,1,1,16,2
H3K36me3_TDH_other,square,median,100,1,2,2,1
H3K36me3_TDH_other,square,median,100,1,2,2,2
H3K36me3_TDH_other,square,median,100,1,2,4,1
H3K36me3_TDH_other,square,median,100,1,2,4,2
H3K36me3_TDH_other,square,median,100,1,2,8,1
H3K36me3_TDH_other,square,median,100,1,2,8,2
H3K36me3_TDH_other,square,median,100,1,2,16,1
H3K36me3_TDH_other,square,median,100,1,2,16,2
H3K36me3_TDH_other,square,median,1000,1,1,2,1
H3K36me3_TDH_other,square,median,1000,1,1,2,2
H3K36me3_TDH_other,square,median,1000,1,1,4,1
H3K36me3_TDH_other,square,median,1000,1,1,4,2
H3K36me3_TDH_other,square,median,1000,1,1,8,1
H3K36me3_TDH_other,square,median,1000,1,1,8,2
H3K36me3_TDH_other,square,median,1000,1,1,16,1
H3K36me3_TDH_other,square,median,1000,1,1,16,2
H3K36me3_TDH_other,square,median,1000,1,2,2,1
H3K36me3_TDH_other,square,median,1000,1,2,2,2
H3K36me3_TDH_other,square,median,1000,1,2,4,1
H3K36me3_TDH_other,square,median,1000,1,2,4,2
H3K36me3_TDH_other,square,median,1000,1,2,8,1
H3K36me3_TDH_other,square,median,1000,1,2,8,2
H3K36me3_TDH_other,square,median,1000,1,2,16,1
H3K36me3_TDH_other,square,median,1000,1,2,16,2
H3K36me3_TDH_other,square,median,2000,1,1,2,1
H3K36me3_TDH_other,square,median,2000,1,1,2,2
H3K36me3_TDH_other,square,median,2000,1,1,4,1
H3K36me3_TDH_other,square,median,2000,1,1,4,2
H3K36me3_TDH_other,square,median,2000,1,1,8,1
H3K36me3_TDH_other,square,median,2000,1,1,8,2
H3K36me3_TDH_other,square,median,2000,1,1,16,1
H3K36me3_TDH_other,square,median,2000,1,1,16,2
H3K36me3_TDH_other,square,median,2000,1,2,2,1
H3K36me3_TDH_other,square,median,2000,1,2,2,2
H3K36me3_TDH_other,square,median,2000,1,2,4,1
H3K36me3_TDH_other,square,median,2000,1,2,4,2
H3K36me3_TDH_other,square,median,2000,1,2,8,1
H3K36me3_TDH_other,square,median,2000,1,2,8,2
H3K36me3_TDH_other,square,median,2000,1,2,16,1
H3K36me3_TDH_other,square,median,2000,1,2,16,2
H3K36me3_TDH_other,linear,mean,100,1,1,2,1
H3K36me3_TDH_other,linear,mean,100,1,1,2,2
H3K36me3_TDH_other,linear,mean,100,1,1,4,1
H3K36me3_TDH_other,linear,mean,100,1,1,4,2
H3K36me3_TDH_other,linear,mean,100,1,1,8,1
H3K36me3_TDH_other,linear,mean,100,1,1,8,2
H3K36me3_TDH_other,linear,mean,100,1,1,16,1
H3K36me3_TDH_other,linear,mean,100,1,1,16,2
H3K36me3_TDH_other,linear,mean,100,1,2,2,1
H3K36me3_TDH_other,linear,mean,100,1,2,2,2
H3K36me3_TDH_other,linear,mean,100,1,2,4,1
H3K36me3_TDH_other,linear,mean,100,1,2,4,2
H3K36me3_TDH_other,linear,mean,100,1,2,8,1
H3K36me3_TDH_other,linear,mean,100,1,2,8,2
H3K36me3_TDH_other,linear,mean,100,1,2,16,1
H3K36me3_TDH_other,linear,mean,100,1,2,16,2
H3K36me3_TDH_other,linear,mean,1000,1,1,2,1
H3K36me3_TDH_other,linear,mean,1000,1,1,2,2
H3K36me3_TDH_other,linear,mean,1000,1,1,4,1
H3K36me3_TDH_other,linear,mean,1000,1,1,4,2
H3K36me3_TDH_other,linear,mean,1000,1,1,8,1
H3K36me3_TDH_other,linear,mean,1000,1,1,8,2
H3K36me3_TDH_other,linear,mean,1000,1,1,16,1
H3K36me3_TDH_other,linear,mean,1000,1,1,16,2
H3K36me3_TDH_other,linear,mean,1000,1,2,2,1
H3K36me3_TDH_other,linear,mean,1000,1,2,2,2
H3K36me3_TDH_other,linear,mean,1000,1,2,4,1
H3K36me3_TDH_other,linear,mean,1000,1,2,4,2
H3K36me3_TDH_other,linear,mean,1000,1,2,8,1
H3K36me3_TDH_other,linear,mean,1000,1,2,8,2
H3K36me3_TDH_other,linear,mean,1000,1,2,16,1
H3K36me3_TDH_other,linear,mean,1000,1,2,16,2
H3K36me3_TDH_other,linear,mean,2000,1,1,2,1
H3K36me3_TDH_other,linear,mean,2000,1,1,2,2
H3K36me3_TDH_other,linear,mean,2000,1,1,4,1
H3K36me3_TDH_other,linear,mean,2000,1,1,4,2
H3K36me3_TDH_other,linear,mean,2000,1,1,8,1
H3K36me3_TDH_other,linear,mean,2000,1,1,8,2
H3K36me3_TDH_other,linear,mean,2000,1,1,16,1
H3K36me3_TDH_other,linear,mean,2000,1,1,16,2
H3K36me3_TDH_other,linear,mean,2000,1,2,2,1
H3K36me3_TDH_other,linear,mean,2000,1,2,2,2
H3K36me3_TDH_other,linear,mean,2000,1,2,4,1
H3K36me3_TDH_other,linear,mean,2000,1,2,4,2
H3K36me3_TDH_other,linear,mean,2000,1,2,8,1
H3K36me3_TDH_other,linear,mean,2000,1,2,8,2
H3K36me3_TDH_other,linear,mean,2000,1,2,16,1
H3K36me3_TDH_other,linear,mean,2000,1,2,16,2
H3K36me3_TDH_other,linear,median,100,1,1,2,1
H3K36me3_TDH_other,linear,median,100,1,1,2,2
H3K36me3_TDH_other,linear,median,100,1,1,4,1
H3K36me3_TDH_other,linear,median,100,1,1,4,2
H3K36me3_TDH_other,linear,median,100,1,1,8,1
H3K36me3_TDH_other,linear,median,100,1,1,8,2
H3K36me3_TDH_other,linear,median,100,1,1,16,1
H3K36me3_TDH_other,linear,median,100,1,1,16,2
H3K36me3_TDH_other,linear,median,100,1,2,2,1
H3K36me3_TDH_other,linear,median,100,1,2,2,2
H3K36me3_TDH_other,linear,median,100,1,2,4,1
H3K36me3_TDH_other,linear,median,100,1,2,4,2
H3K36me3_TDH_other,linear,median,100,1,2,8,1
H3K36me3_TDH_other,linear,median,100,1,2,8,2
H3K36me3_TDH_other,linear,median,100,1,2,16,1
H3K36me3_TDH_other,linear,median,100,1,2,16,2
H3K36me3_TDH_other,linear,median,1000,1,1,2,1
H3K36me3_TDH_other,linear,median,1000,1,1,2,2
H3K36me3_TDH_other,linear,median,1000,1,1,4,1
H3K36me3_TDH_other,linear,median,1000,1,1,4,2
H3K36me3_TDH_other,linear,median,1000,1,1,8,1
H3K36me3_TDH_other,linear,median,1000,1,1,8,2
H3K36me3_TDH_other,linear,median,1000,1,1,16,1
H3K36me3_TDH_other,linear,median,1000,1,1,16,2
H3K36me3_TDH_other,linear,median,1000,1,2,2,1
H3K36me3_TDH_other,linear,median,1000,1,2,2,2
H3K36me3_TDH_other,linear,median,1000,1,2,4,1
H3K36me3_TDH_other,linear,median,1000,1,2,4,2
H3K36me3_TDH_other,linear,median,1000,1,2,8,1
H3K36me3_TDH_other,linear,median,1000,1,2,8,2
H3K36me3_TDH_other,linear,median,1000,1,2,16,1
H3K36me3_TDH_other,linear,median,1000,1,2,16,2
H3K36me3_TDH_other,linear,median,2000,1,1,2,1
H3K36me3_TDH_other,linear,median,2000,1,1,2,2
H3K36me3_TDH_other,linear,median,2000,1,1,4,1
H3K36me3_TDH_other,linear,median,2000,1,1,4,2
H3K36me3_TDH_other,linear,median,2000,1,1,8,1
H3K36me3_TDH_other,linear,median,2000,1,1,8,2
H3K36me3_TDH_other,linear,median,2000,1,1,16,1
H3K36me3_TDH_other,linear,median,2000,1,1,16,2
H3K36me3_TDH_other,linear,median,2000,1,2,2,1
H3K36me3_TDH_other,linear,median,2000,1,2,2,2
H3K36me3_TDH_other,linear,median,2000,1,2,4,1
H3K36me3_TDH_other,linear,median,2000,1,2,4,2
H3K36me3_TDH_other,linear,median,2000,1,2,8,1
H3K36me3_TDH_other,linear,median,2000,1,2,8,2
H3K36me3_TDH_other,linear,median,2000,1,2,16,1
H3K36me3_TDH_other,linear,median,2000,1,2,16,2
H3K27ac_TDH_some,square,mean,100,1,1,2,1
H3K27ac_TDH_some,square,mean,100,1,1,2,2
H3K27ac_TDH_some,square,mean,100,1,1,4,1
H3K27ac_TDH_some,square,mean,100,1,1,4,2
H3K27ac_TDH_some,square,mean,100,1,1,8,1
H3K27ac_TDH_some,square,mean,100,1,1,8,2
H3K27ac_TDH_some,square,mean,100,1,1,16,1
H3K27ac_TDH_some,square,mean,100,1,1,16,2
H3K27ac_TDH_some,square,mean,100,1,2,2,1
H3K27ac_TDH_some,square,mean,100,1,2,2,2
H3K27ac_TDH_some,square,mean,100,1,2,4,1
H3K27ac_TDH_some,square,mean,100,1,2,4,2
H3K27ac_TDH_some,square,mean,100,1,2,8,1
H3K27ac_TDH_some,square,mean,100,1,2,8,2
H3K27ac_TDH_some,square,mean,100,1,2,16,1
H3K27ac_TDH_some,square,mean,100,1,2,16,2
H3K27ac_TDH_some,square,mean,1000,1,1,2,1
H3K27ac_TDH_some,square,mean,1000,1,1,2,2
H3K27ac_TDH_some,square,mean,1000,1,1,4,1
H3K27ac_TDH_some,square,mean,1000,1,1,4,2
H3K27ac_TDH_some,square,mean,1000,1,1,8,1
H3K27ac_TDH_some,square,mean,1000,1,1,8,2
H3K27ac_TDH_some,square,mean,1000,1,1,16,1
H3K27ac_TDH_some,square,mean,1000,1,1,16,2
H3K27ac_TDH_some,square,mean,1000,1,2,2,1
H3K27ac_TDH_some,square,mean,1000,1,2,2,2
H3K27ac_TDH_some,square,mean,1000,1,2,4,1
H3K27ac_TDH_some,square,mean,1000,1,2,4,2
H3K27ac_TDH_some,square,mean,1000,1,2,8,1
H3K27ac_TDH_some,square,mean,1000,1,2,8,2
H3K27ac_TDH_some,square,mean,1000,1,2,16,1
H3K27ac_TDH_some,square,mean,1000,1,2,16,2
H3K27ac_TDH_some,square,mean,2000,1,1,2,1
H3K27ac_TDH_some,square,mean,2000,1,1,2,2
H3K27ac_TDH_some,square,mean,2000,1,1,4,1
H3K27ac_TDH_some,square,mean,2000,1,1,4,2
H3K27ac_TDH_some,square,mean,2000,1,1,8,1
H3K27ac_TDH_some,square,mean,2000,1,1,8,2
H3K27ac_TDH_some,square,mean,2000,1,1,16,1
H3K27ac_TDH_some,square,mean,2000,1,1,16,2
H3K27ac_TDH_some,square,mean,2000,1,2,2,1
H3K27ac_TDH_some,square,mean,2000,1,2,2,2
H3K27ac_TDH_some,square,mean,2000,1,2,4,1
H3K27ac_TDH_some,square,mean,2000,1,2,4,2
H3K27ac_TDH_some,square,mean,2000,1,2,8,1
H3K27ac_TDH_some,square,mean,2000,1,2,8,2
H3K27ac_TDH_some,square,mean,2000,1,2,16,1
H3K27ac_TDH_some,square,mean,2000,1,2,16,2
H3K27ac_TDH_some,square,median,100,1,1,2,1
H3K27ac_TDH_some,square,median,100,1,1,2,2
H3K27ac_TDH_some,square,median,100,1,1,4,1
H3K27ac_TDH_some,square,median,100,1,1,4,2
H3K27ac_TDH_some,square,median,100,1,1,8,1
H3K27ac_TDH_some,square,median,100,1,1,8,2
H3K27ac_TDH_some,square,median,100,1,1,16,1
H3K27ac_TDH_some,square,median,100,1,1,16,2
H3K27ac_TDH_some,square,median,100,1,2,2,1
H3K27ac_TDH_some,square,median,100,1,2,2,2
H3K27ac_TDH_some,square,median,100,1,2,4,1
H3K27ac_TDH_some,square,median,100,1,2,4,2
H3K27ac_TDH_some,square,median,100,1,2,8,1
H3K27ac_TDH_some,square,median,100,1,2,8,2
H3K27ac_TDH_some,square,median,100,1,2,16,1
H3K27ac_TDH_some,square,median,100,1,2,16,2
H3K27ac_TDH_some,square,median,1000,1,1,2,1
H3K27ac_TDH_some,square,median,1000,1,1,2,2
H3K27ac_TDH_some,square,median,1000,1,1,4,1
H3K27ac_TDH_some,square,median,1000,1,1,4,2
H3K27ac_TDH_some,square,median,1000,1,1,8,1
H3K27ac_TDH_some,square,median,1000,1,1,8,2
H3K27ac_TDH_some,square,median,1000,1,1,16,1
H3K27ac_TDH_some,square,median,1000,1,1,16,2
H3K27ac_TDH_some,square,median,1000,1,2,2,1
H3K27ac_TDH_some,square,median,1000,1,2,2,2
H3K27ac_TDH_some,square,median,1000,1,2,4,1
H3K27ac_TDH_some,square,median,1000,1,2,4,2
H3K27ac_TDH_some,square,median,1000,1,2,8,1
H3K27ac_TDH_some,square,median,1000,1,2,8,2
H3K27ac_TDH_some,square,median,1000,1,2,16,1
H3K27ac_TDH_some,square,median,1000,1,2,16,2
H3K27ac_TDH_some,square,median,2000,1,1,2,1
H3K27ac_TDH_some,square,median,2000,1,1,2,2
H3K27ac_TDH_some,square,median,2000,1,1,4,1
H3K27ac_TDH_some,square,median,2000,1,1,4,2
H3K27ac_TDH_some,square,median,2000,1,1,8,1
H3K27ac_TDH_some,square,median,2000,1,1,8,2
H3K27ac_TDH_some,square,median,2000,1,1,16,1
H3K27ac_TDH_some,square,median,2000,1,1,16,2
H3K27ac_TDH_some,square,median,2000,1,2,2,1
H3K27ac_TDH_some,square,median,2000,1,2,2,2
H3K27ac_TDH_some,square,median,2000,1,2,4,1
H3K27ac_TDH_some,square,median,2000,1,2,4,2
H3K27ac_TDH_some,square,median,2000,1,2,8,1
H3K27ac_TDH_some,square,median,2000,1,2,8,2
H3K27ac_TDH_some,square,median,2000,1,2,16,1
H3K27ac_TDH_some,square,median,2000,1,2,16,2
H3K27ac_TDH_some,linear,mean,100,1,1,2,1
H3K27ac_TDH_some,linear,mean,100,1,1,2,2
H3K27ac_TDH_some,linear,mean,100,1,1,4,1
H3K27ac_TDH_some,linear,mean,100,1,1,4,2
H3K27ac_TDH_some,linear,mean,100,1,1,8,1
